TILT,TIME
-0.014052,23837
-0.013738,23851
-0.013525,23866
-0.013417,23880
-0.013205,23894
-0.012954,23909
-0.012696,23923
-0.01246,23937
-0.012328,23952
-0.012286,23966
-0.012201,23980
-0.012051,23995
-0.01181,24009
-0.011546,24023
-0.011298,24038
-0.011115,24052
-0.011169,24066
-0.011228,24081
-0.010951,24095
-0.010332,24109
-0.009542,24124
-0.009002,24138
-0.008754,24153
-0.008599,24167
-0.008365,24181
-0.008202,24196
-0.008066,24210
-0.007949,24224
-0.00777,24239
-0.007633,24253
-0.00762,24267
-0.007588,24282
-0.007532,24296
-0.00757,24310
-0.007539,24325
-0.007623,24339
-0.007892,24353
-0.008002,24368
-0.007876,24382
-0.007709,24396
-0.007748,24411
-0.007741,24425
-0.007885,24440
-0.008005,24454
-0.008047,24468
-0.008009,24483
-0.007798,24497
-0.007714,24511
-0.007759,24526
-0.007801,24540
-0.00785,24554
-0.00771,24569
-0.007584,24583
-0.007494,24597
-0.007396,24612
-0.007085,24626
-0.006493,24640
-0.005713,24655
-0.004853,24669
-0.004173,24683
-0.003428,24698
-0.002031,24702
-0.000518,24716
0.000658,24741
0.002453,24745
0.003578,24759
0.004677,24774
0.004946,24788
0.005169,24802
0.004939,24817
0.005025,24831
0.005525,24845
0.0064,24860
0.008258,24874
0.010541,24889
0.013266,24903
0.016683,24917
0.01927,24932
0.021585,24946
0.021866,24960
0.021462,24975
0.02102,24989
0.021226,25004
0.021491,25018
0.021741,25032
0.021696,25047
0.021265,25061
0.020734,25075
0.020413,25090
0.02035,25104
0.020252,25118
0.020018,25133
0.019639,25147
0.019191,25162
0.018727,25176
0.018377,25190
0.018226,25205
0.017963,25219
0.017302,25233
0.01627,25248
0.014865,25262
0.013519,25277
0.012377,25291
0.013108,25305
0.012975,25320
0.01273,25334
0.012622,25348
0.012757,25363
0.013172,25377
0.013721,25391
0.014188,25406
0.014407,25420
0.014575,25435
0.014524,25449
0.014536,25463
0.014593,25478
0.014736,25492
0.014867,25506
0.014975,25521
0.015173,25535
0.015409,25549
0.015403,25564
0.015414,25578
0.015499,25593
0.015505,25607
0.015595,25621
0.015438,25636
0.015338,25650
0.015133,25664
0.014994,25679
0.014931,25693
0.014977,25707
0.014996,25722
0.014886,25736
0.014672,25750
0.014311,25765
0.014051,25779
0.014316,25794
0.014801,25808
0.015322,25822
0.015568,25837
0.015541,25851
0.015585,25865
0.015704,25880
0.015729,25894
0.015675,25908
0.015379,25923
0.014903,25937
0.014596,25951
0.014871,25966
0.01544,25980
0.01587,25994
0.015779,26009
0.015552,26023
0.015554,26037
0.015801,26052
0.016121,26066
0.016492,26080
0.016787,26095
0.017106,26109
0.017508,26123
0.018043,26138
0.018634,26152
0.019153,26166
0.019621,26181
0.02004,26195
0.020477,26209
0.02087,26224
0.021148,26238
0.02134,26252
0.02165,26267
0.021832,26281
0.021866,26295
0.021762,26310
0.021565,26324
0.021365,26338
0.021463,26353
0.021621,26367
0.021871,26381
0.021937,26396
0.021757,26410
0.021262,26424
0.021165,26439
0.0216,26453
0.020912,26467
0.020456,26482
0.020297,26496
0.01961,26511
0.018789,26525
0.017558,26539
0.01623,26554
0.014517,26568
0.01258,26582
0.011331,26597
0.009746,26611
0.008486,26625
0.009989,26640
0.012039,26654
0.013444,26668
0.014288,26683
0.014177,26697
0.013153,26712
0.011378,26726
0.009391,26740
0.007923,26755
0.007343,26769
0.006535,26783
0.006317,26798
0.005894,26812
0.004468,26826
0.005182,26841
0.006853,26855
0.008952,26870
0.010004,26884
0.009929,26898
0.009003,26913
0.0084,26927
0.008515,26941
0.009179,26956
0.009892,26970
0.010233,26984
0.010247,26999
0.010528,27013
0.010918,27028
0.011312,27042
0.011469,27056
0.011537,27071
0.01168,27085
0.01173,27099
0.011746,27114
0.011627,27128
0.01146,27142
0.011207,27157
0.010847,27171
0.010681,27186
0.010805,27200
0.010999,27214
0.011237,27229
0.01147,27243
0.012065,27257
0.012104,27272
0.011894,27286
0.011862,27301
0.012063,27315
0.012312,27329
0.012265,27344
0.01185,27358
0.011271,27373
0.010834,27387
0.010692,27401
0.01093,27416
0.011509,27430
0.011992,27445
0.012604,27459
0.01284,27473
0.012145,27488
0.011281,27502
0.010919,27517
0.011472,27531
0.011699,27545
0.011232,27560
0.011238,27574
0.011066,27589
0.010875,27603
0.011053,27617
0.011405,27632
0.011633,27646
0.01184,27661
0.011994,27675
0.011991,27689
0.011984,27704
0.012057,27718
0.011942,27733
0.012068,27747
0.012561,27761
0.01289,27776
0.012888,27790
0.012988,27805
0.013248,27819
0.01359,27833
0.013889,27848
0.013993,27862
0.013849,27877
0.013667,27891
0.013381,27905
0.012778,27920
0.012177,27934
0.011854,27949
0.011794,27963
0.011529,27977
0.011007,27992
0.010252,28006
0.009301,28021
0.008472,28035
0.007596,28049
0.006942,28064
0.006401,28078
0.005888,28093
0.005444,28107
0.005157,28121
0.005031,28136
0.00486,28150
0.004606,28165
0.004422,28179
0.004492,28193
0.004486,28208
0.004507,28222
0.004687,28237
0.004914,28251
0.005164,28265
0.005293,28280
0.005476,28294
0.005706,28309
0.005844,28323
0.005965,28337
0.006292,28352
0.006849,28366
0.007347,28381
0.007804,28395
0.008334,28409
0.008804,28424
0.009214,28438
0.00954,28453
0.009879,28467
0.010244,28481
0.01045,28496
0.010829,28510
0.009629,28525
0.009551,28539
0.01059,28553
0.012013,28568
0.013175,28582
0.013963,28597
0.014434,28611
0.014964,28625
0.015703,28640
0.016526,28654
0.017029,28669
0.017752,28683
0.018661,28697
0.019605,28712
0.020711,28726
0.022086,28741
0.023711,28755
0.025528,28769
0.026803,28784
0.027832,28798
0.028997,28813
0.030045,28827
0.031237,28841
0.032227,28856
0.033135,28870
0.03387,28885
0.034349,28899
0.034555,28913
0.034639,28928
0.03454,28942
0.034165,28957
0.033642,28971
0.033049,28985
0.032612,29000
0.032367,29014
0.032377,29029
0.03248,29043
0.03245,29057
0.032193,29072
0.031953,29086
0.031983,29101
0.032235,29115
0.032537,29129
0.033116,29144
0.03394,29158
0.034584,29173
0.035122,29187
0.035816,29201
0.036743,29216
0.037509,29230
0.038438,29245
0.039639,29259
0.040859,29273
0.041881,29288
0.042864,29302
0.043935,29317
0.045263,29331
0.046653,29345
0.047328,29360
0.047189,29374
0.046742,29389
0.045431,29403
0.045025,29417
0.044106,29432
0.042519,29446
0.041806,29461
0.042201,29475
0.042311,29489
0.04168,29504
0.040572,29518
0.039456,29533
0.038374,29547
0.037991,29561
0.038024,29576
0.037714,29590
0.037562,29605
0.037988,29619
0.038451,29633
0.038883,29648
0.039231,29662
0.038295,29677
0.036794,29691
0.036171,29705
0.036319,29720
0.035902,29734
0.0352,29749
0.034634,29763
0.034479,29777
0.034751,29792
0.03484,29806
0.034398,29821
0.033732,29835
0.033693,29849
0.03473,29864
0.036209,29878
0.036834,29893
0.036562,29907
0.036542,29921
0.037246,29936
0.037717,29950
0.038827,29965
0.038642,29979
0.038014,29993
0.037755,30008
0.038024,30022
0.039365,30037
0.040216,30051
0.039163,30065
0.036675,30080
0.034524,30094
0.033622,30109
0.034092,30123
0.034824,30137
0.03502,30152
0.034831,30166
0.034672,30181
0.035004,30195
0.035858,30209
0.037005,30224
0.038054,30238
0.039536,30253
0.041815,30267
0.045578,30281
0.048995,30296
0.051879,30310
0.054251,30325
0.056063,30339
0.057712,30353
0.059078,30368
0.06063,30382
0.060089,30397
0.058762,30411
0.056606,30425
0.055165,30440
0.054617,30454
0.054269,30469
0.05382,30483
0.053221,30497
0.053143,30512
0.054041,30526
0.055529,30541
0.056764,30555
0.058134,30569
0.059121,30584
0.058863,30598
0.057086,30613
0.055851,30627
0.05565,30641
0.055059,30656
0.055093,30670
0.056023,30685
0.057658,30699
0.05897,30713
0.059851,30728
0.061021,30742
0.062866,30757
0.064407,30771
0.065784,30785
0.067007,30800
0.069029,30814
0.072514,30829
0.076433,30843
0.080089,30857
0.082847,30872
0.085759,30886
0.089709,30901
0.093956,30915
0.098048,30929
0.101446,30944
0.104727,30958
0.107882,30973
0.110853,30987
0.114473,31001
0.117876,31016
0.121037,31030
0.123774,31045
0.126004,31059
0.128789,31073
0.131825,31088
0.133253,31102
0.134238,31117
0.135385,31131
0.13707,31145
0.139082,31160
0.141054,31174
0.142284,31189
0.142882,31203
0.14359,31217
0.144951,31232
0.146755,31246
0.149158,31261
0.151766,31275
0.154777,31289
0.158167,31304
0.16184,31318
0.16607,31333
0.17058,31347
0.176052,31361
0.181347,31376
0.186664,31390
0.192451,31405
0.197476,31419
0.202627,31433
0.207451,31448
0.212254,31462
0.216892,31477
0.221288,31491
0.225937,31505
0.229644,31520
0.233241,31534
0.237244,31549
0.24093,31563
0.244819,31577
0.246312,31592
0.2472,31606
0.247791,31621
0.248458,31635
0.249674,31649
0.250799,31664
0.251532,31678
0.252285,31693
0.253876,31707
0.255716,31721
0.256862,31736
0.25724,31750
0.257618,31765
0.258243,31779
0.257797,31793
0.257193,31808
0.256831,31822
0.256494,31837
0.255763,31851
0.254557,31865
0.25319,31880
0.25201,31894
0.251576,31909
0.252013,31923
0.252563,31937
0.252469,31952
0.251964,31966
0.250428,31981
0.247843,31995
0.244708,32009
0.241147,32024
0.23733,32038
0.232048,32053
0.226768,32067
0.222473,32081
0.219693,32096
0.2188,32110
0.218996,32125
0.221377,32139
0.225822,32153
0.23098,32168
0.237449,32182
0.24536,32197
0.25388,32211
0.263407,32225
0.273197,32240
0.284198,32254
0.296127,32269
0.308915,32283
0.322971,32297
0.336753,32312
0.352121,32326
0.369149,32341
0.38528,32355
0.404031,32369
0.421614,32384
0.439391,32398
0.460538,32413
0.478431,32427
0.492712,32441
0.502624,32456
0.51642,32470
0.528763,32485
0.539638,32499
0.549456,32513
0.558841,32528
0.567579,32542
0.575102,32557
0.581816,32571
0.587727,32585
0.592535,32600
0.597252,32614
0.602053,32629
0.606425,32643
0.611368,32657
0.615784,32672
0.620559,32686
0.625042,32701
0.628153,32715
0.629948,32729
0.63075,32744
0.629778,32758
0.626655,32773
0.622461,32787
0.616862,32801
0.610791,32816
0.602224,32830
0.590585,32845
0.578041,32859
0.565104,32873
0.552131,32888
0.537767,32902
0.52094,32917
0.50591,32931
0.489402,32945
0.475998,32960
0.465336,32974
0.454383,32989
0.444107,33003
0.434267,33017
0.425678,33032
0.417052,33046
0.409878,33061
0.405036,33075
0.400469,33089
0.397075,33104
0.393625,33118
0.390381,33133
0.388358,33147
0.385479,33161
0.383062,33176
0.380959,33190
0.377367,33205
0.374191,33219
0.370545,33233
0.367077,33248
0.363855,33262
0.360772,33277
0.359022,33291
0.358945,33305
0.358983,33320
0.357675,33334
0.354688,33349
0.351016,33363
0.346264,33377
0.341195,33392
0.335094,33406
0.32802,33421
0.320607,33435
0.312048,33449
0.303048,33464
0.293322,33478
0.281562,33493
0.269527,33507
0.255076,33521
0.23937,33536
0.221999,33550
0.201157,33565
0.18088,33579
0.157184,33593
0.132885,33608
0.107521,33622
0.079769,33637
0.05463,33651
0.03139,33665
0.014806,33680
0.001577,33694
-0.011626,33709
-0.022669,33723
-0.033803,33737
-0.042557,33752
-0.050132,33766
-0.057513,33780
-0.063647,33795
-0.069261,33809
-0.075054,33834
-0.079382,33848
-0.08406,33862
-0.088756,33877
-0.094446,33891
-0.100025,33905
-0.106395,33920
-0.112557,33934
-0.119301,33948
-0.126273,33963
-0.131925,33977
-0.137894,33991
-0.144681,34006
-0.151889,34020
-0.159215,34034
-0.167598,34049
-0.175981,34063
-0.183547,34077
-0.191613,34091
-0.200677,34106
-0.210134,34120
-0.219393,34134
-0.229131,34149
-0.237671,34163
-0.24667,34177
-0.255272,34192
-0.262825,34206
-0.269562,34220
-0.276146,34234
-0.280514,34249
-0.282605,34263
-0.282699,34278
-0.281369,34292
-0.279125,34306
-0.275618,34321
-0.271277,34335
-0.265792,34350
-0.260303,34364
-0.254219,34378
-0.246588,34393
-0.238521,34407
-0.230222,34421
-0.22153,34436
-0.213839,34450
-0.206625,34464
-0.199173,34478
-0.19215,34493
-0.184181,34507
-0.17319,34522
-0.160722,34536
-0.146499,34550
-0.128631,34565
-0.110744,34579
-0.090488,34593
-0.06868,34608
-0.049546,34622
-0.03291,34636
-0.016597,34651
-0.003005,34665
0.009421,34679
0.022663,34694
0.035063,34708
0.047601,34712
0.061945,34726
0.075548,34741
0.090021,34755
0.106165,34769
0.121433,34784
0.13781,34798
0.156209,34812
0.174032,34827
0.192595,34841
0.213218,34855
0.233138,34870
0.253307,34884
0.27467,34898
0.293633,34913
0.31141,34927
0.329024,34941
0.344107,34956
0.358182,34970
0.379995,34984
0.405662,34999
0.4246,35013
0.43936,35027
0.450923,35042
0.462381,35056
0.476308,35070
0.49024,35085
0.502602,35099
0.513522,35114
0.523573,35128
0.534851,35142
0.544749,35157
0.552491,35171
0.555649,35185
0.55564,35200
0.552321,35214
0.546581,35229
0.539668,35243
0.531717,35257
0.522632,35272
0.51485,35286
0.509599,35301
0.50532,35315
0.500936,35330
0.497255,35344
0.493983,35358
0.490535,35373
0.486732,35387
0.484248,35402
0.483573,35416
0.483001,35430
0.483786,35445
0.484856,35459
0.48394,35474
0.482322,35488
0.479821,35502
0.477537,35517
0.476061,35531
0.475237,35546
0.474141,35560
0.472611,35575
0.470062,35589
0.465905,35603
0.462245,35618
0.458784,35632
0.454317,35647
0.450052,35661
0.445432,35675
0.441132,35690
0.43695,35704
0.432324,35719
0.428495,35733
0.422991,35747
0.416844,35762
0.410586,35776
0.403972,35790
0.397112,35805
0.390709,35819
0.384373,35833
0.378663,35848
0.374007,35862
0.369165,35877
0.365452,35891
0.361717,35905
0.358024,35920
0.354847,35934
0.351503,35948
0.349573,35963
0.349015,35977
0.350799,35992
0.354416,36006
0.360046,36020
0.36567,36035
0.372846,36049
0.381133,36064
0.388843,36078
0.397391,36092
0.40534,36107
0.413136,36121
0.421303,36136
0.429011,36150
0.437368,36164
0.445316,36179
0.453935,36193
0.461986,36208
0.469777,36222
0.476982,36237
0.482919,36251
0.488341,36266
0.492832,36280
0.497324,36295
0.501948,36309
0.505321,36323
0.508833,36338
0.5122,36352
0.51519,36367
0.517539,36381
0.519653,36395
0.521872,36410
0.523837,36424
0.524255,36439
0.524394,36453
0.522818,36468
0.520652,36482
0.517614,36496
0.513807,36511
0.50991,36525
0.50413,36540
0.499322,36554
0.493667,36568
0.488131,36583
0.482732,36597
0.476553,36612
0.470775,36626
0.464354,36640
0.458249,36655
0.451739,36669
0.444231,36684
0.437248,36698
0.429663,36713
0.422563,36727
0.414953,36741
0.412304,36756
0.408645,36770
0.405985,36785
0.404098,36799
0.403908,36813
0.40442,36828
0.40557,36842
0.406147,36856
0.406079,36871
0.405446,36885
0.404817,36900
0.404395,36914
0.403917,36928
0.403494,36943
0.402341,36957
0.401093,36972
0.399775,36986
0.398175,37001
0.396068,37015
0.39364,37029
0.392167,37044
0.390574,37058
0.388364,37072
0.385897,37087
0.383256,37101
0.381186,37116
0.379442,37130
0.378293,37144
0.377459,37159
0.377038,37173
0.376829,37188
0.376418,37202
0.375476,37216
0.374778,37231
0.374624,37245
0.374899,37260
0.375577,37274
0.376235,37288
0.376734,37303
0.377283,37317
0.378127,37331
0.3793,37346
0.380532,37360
0.381813,37375
0.383189,37389
0.385117,37403
0.387198,37418
0.389432,37432
0.391585,37447
0.393611,37461
0.395903,37475
0.398014,37490
0.40036,37504
0.40343,37519
0.406809,37533
0.410817,37547
0.414726,37562
0.419008,37576
0.423033,37591
0.426838,37605
0.43105,37619
0.434486,37634
0.436607,37648
0.437698,37663
0.438068,37677
0.437323,37692
0.435081,37706
0.430754,37720
0.426859,37735
0.423105,37749
0.418605,37764
0.414862,37778
0.411532,37792
0.408927,37807
0.406629,37821
0.404387,37836
0.402541,37850
0.401113,37864
0.400558,37879
0.40091,37893
0.40221,37907
0.403849,37922
0.405958,37936
0.407544,37951
0.408839,37965
0.410206,37979
0.41141,37994
0.412864,38008
0.414576,38023
0.416723,38037
0.418646,38052
0.420572,38066
0.422418,38080
0.424115,38095
0.426923,38109
0.430648,38124
0.433942,38138
0.438148,38152
0.440855,38167
0.442666,38181
0.443556,38196
0.444399,38210
0.444073,38225
0.443182,38239
0.441718,38253
0.440448,38268
0.439374,38282
0.438377,38297
0.43749,38311
0.43702,38326
0.436986,38340
0.437204,38354
0.436872,38369
0.436042,38383
0.43485,38398
0.43349,38412
0.432532,38427
0.432684,38441
0.43359,38455
0.434574,38470
0.435628,38484
0.437259,38499
0.438948,38513
0.440894,38528
0.443198,38542
0.445652,38556
0.448007,38571
0.450278,38585
0.452392,38600
0.454599,38614
0.45658,38629
0.457718,38643
0.459401,38657
0.460524,38672
0.460184,38686
0.460457,38701
0.460414,38715
0.459683,38730
0.45893,38744
0.458361,38759
0.458159,38773
0.457987,38787
0.457768,38802
0.457447,38816
0.456454,38831
0.454481,38845
0.452451,38860
0.45076,38874
0.449155,38888
0.448145,38903
0.446822,38917
0.443949,38932
0.441298,38946
0.438999,38961
0.437385,38975
0.435558,38989
0.434157,39004
0.432436,39018
0.431024,39033
0.429897,39047
0.428745,39062
0.427557,39076
0.425749,39090
0.423955,39105
0.422115,39119
0.420314,39134
0.419155,39148
0.418334,39162
0.417465,39177
0.416358,39191
0.415414,39206
0.414762,39220
0.413878,39234
0.412924,39249
0.411842,39263
0.410932,39278
0.410225,39292
0.409628,39307
0.408945,39321
0.40794,39335
0.406807,39350
0.406023,39364
0.405177,39379
0.404562,39393
0.404041,39407
0.403528,39422
0.402851,39436
0.401954,39451
0.401155,39465
0.400697,39479
0.400652,39494
0.400721,39508
0.400902,39523
0.401069,39537
0.401355,39551
0.401849,39566
0.402264,39580
0.402638,39595
0.402937,39609
0.403199,39623
0.403601,39638
0.404016,39652
0.404328,39667
0.40464,39681
0.404907,39695
0.405087,39710
0.405314,39724
0.405707,39739
0.406158,39753
0.406515,39767
0.40666,39782
0.407024,39796
0.407471,39811
0.408008,39825
0.408646,39839
0.408967,39854
0.408656,39868
0.408005,39883
0.40746,39897
0.407237,39911
0.407268,39926
0.407227,39940
0.406987,39955
0.406737,39969
0.406935,39983
0.407384,39998
0.408002,40012
0.408693,40027
0.409127,40041
0.409768,40055
0.410617,40070
0.4117,40084
0.412981,40099
0.41421,40113
0.417364,40127
0.420612,40142
0.42423,40156
0.428718,40171
0.433067,40185
0.4376,40199
0.441827,40214
0.446933,40228
0.451854,40243
0.456365,40257
0.46172,40271
0.467497,40286
0.471905,40300
0.477124,40315
0.484406,40329
0.493508,40343
0.503294,40358
0.513016,40372
0.524177,40387
0.532326,40401
0.538437,40416
0.54204,40430
0.544681,40444
0.545973,40459
0.545164,40473
0.541976,40488
0.538048,40502
0.532664,40517
0.527959,40531
0.522697,40545
0.517171,40560
0.511905,40574
0.507441,40589
0.504132,40603
0.50177,40618
0.500262,40632
0.500227,40646
0.500833,40661
0.502065,40675
0.503019,40690
0.503994,40704
0.5045,40719
0.505431,40733
0.505825,40747
0.506042,40762
0.505562,40776
0.504532,40791
0.502713,40805
0.500042,40820
0.497247,40834
0.493928,40848
0.490648,40863
0.487333,40877
0.484002,40892
0.481413,40906
0.479381,40921
0.478005,40935
0.476719,40949
0.476198,40964
0.476213,40978
0.476474,40993
0.476426,41007
0.476023,41022
0.475624,41036
0.474992,41050
0.474218,41065
0.473664,41079
0.473115,41094
0.472694,41108
0.472033,41123
0.471453,41137
0.470872,41151
0.470208,41166
0.469595,41180
0.469091,41195
0.468744,41209
0.468497,41224
0.468332,41238
0.468007,41252
0.467594,41267
0.467357,41281
0.466834,41296
0.466433,41310
0.466002,41325
0.465386,41339
0.464339,41353
0.463024,41368
0.461282,41382
0.459781,41397
0.458455,41411
0.456924,41426
0.455842,41440
0.454561,41454
0.452868,41469
0.450669,41483
0.44798,41498
0.445306,41512
0.442521,41527
0.439923,41541
0.43712,41555
0.434633,41570
0.43196,41584
0.428975,41599
0.426026,41613
0.422824,41627
0.419805,41642
0.417271,41656
0.414565,41671
0.412276,41685
0.409468,41699
0.40686,41714
0.404662,41728
0.402257,41743
0.400315,41757
0.399044,41771
0.398016,41786
0.396993,41800
0.395828,41815
0.394341,41829
0.392892,41843
0.391109,41858
0.389118,41872
0.386925,41887
0.384734,41901
0.382492,41915
0.380665,41930
