TILT,TIME
0.050111,8394
0.050262,8404
0.050379,8414
0.050669,8424
0.051206,8434
0.051927,8444
0.05268,8454
0.053321,8464
0.053803,8474
0.054188,8484
0.054416,8494
0.054419,8504
0.054502,8514
0.054843,8524
0.055212,8534
0.055828,8544
0.056537,8554
0.057145,8564
0.057446,8574
0.056844,8584
0.055191,8594
0.053527,8604
0.052581,8614
0.052284,8624
0.052607,8634
0.053336,8644
0.054317,8654
0.055023,8664
0.055229,8674
0.054939,8684
0.054279,8694
0.054043,8704
0.054575,8714
0.055443,8724
0.056559,8734
0.05786,8744
0.0596,8754
0.059944,8764
0.059352,8774
0.058071,8784
0.05691,8794
0.056143,8804
0.056063,8814
0.056705,8824
0.057744,8834
0.058522,8844
0.058963,8854
0.058335,8864
0.056971,8874
0.055529,8884
0.054411,8894
0.053944,8904
0.053701,8914
0.053658,8924
0.053306,8934
0.053059,8944
0.05278,8954
0.05224,8964
0.051721,8974
0.050739,8984
0.049245,8994
0.047942,9004
0.047126,9014
0.046908,9024
0.046744,9034
0.046254,9044
0.045254,9054
0.043847,9064
0.042241,9074
0.041042,9084
0.039768,9094
0.038535,9104
0.037456,9114
0.03692,9124
0.036955,9134
0.037235,9144
0.037366,9154
0.037854,9164
0.037395,9174
0.03679,9184
0.03631,9194
0.035983,9204
0.035784,9214
0.035664,9224
0.03531,9234
0.034606,9244
0.03359,9254
0.032194,9264
0.030423,9274
0.028734,9284
0.027201,9294
0.025008,9304
0.023117,9314
0.020748,9324
0.018955,9334
0.017995,9344
0.018837,9354
0.020226,9364
0.021056,9374
0.020469,9384
0.019071,9394
0.017451,9404
0.015841,9414
0.014737,9424
0.014234,9434
0.014983,9444
0.016043,9454
0.017001,9464
0.017452,9474
0.017595,9484
0.017542,9494
0.018102,9504
0.019239,9514
0.020332,9524
0.021161,9534
0.020963,9544
0.020879,9554
0.02098,9564
0.021421,9574
0.022194,9584
0.023127,9594
0.024304,9604
0.026014,9614
0.026228,9624
0.024911,9634
0.020424,9644
0.016816,9654
0.014922,9664
0.014762,9674
0.016153,9684
0.018177,9694
0.019571,9704
0.020323,9714
0.020773,9724
0.020973,9734
0.021306,9744
0.022156,9754
0.023179,9764
0.024213,9774
0.024861,9784
0.025019,9794
0.024919,9804
0.024608,9814
0.02443,9824
0.024098,9834
0.023729,9844
0.023349,9854
0.023134,9864
0.023129,9874
0.023242,9884
0.023583,9894
0.024055,9904
0.024449,9914
0.024951,9924
0.025403,9934
0.02594,9944
0.026609,9954
0.027168,9964
0.027744,9974
0.02841,9984
0.029058,9994
0.029753,10004
0.030512,10014
0.031537,10024
0.032631,10034
0.033618,10044
0.034265,10054
0.03443,10064
0.034286,10074
0.034431,10084
0.034899,10094
0.035595,10104
0.036361,10114
0.036935,10124
0.037259,10134
0.03724,10144
0.037071,10154
0.036954,10164
0.036844,10174
0.03693,10184
0.037042,10194
0.037092,10204
0.037049,10214
0.036836,10224
0.03685,10234
0.037052,10244
0.037265,10254
0.037297,10264
0.037408,10274
0.037561,10284
0.037736,10294
0.037729,10304
0.037682,10314
0.037672,10324
0.037664,10334
0.037597,10344
0.037764,10354
0.037781,10364
0.037639,10374
0.037423,10384
0.037194,10394
0.037219,10404
0.037123,10414
0.036782,10424
0.036333,10434
0.035781,10444
0.035394,10454
0.035277,10464
0.03556,10474
0.0361,10484
0.036586,10494
0.03676,10504
0.036566,10514
0.036228,10524
0.03585,10534
0.035556,10544
0.035177,10554
0.034984,10564
0.035009,10574
0.035051,10584
0.035271,10594
0.03541,10604
0.03536,10614
0.035111,10624
0.035131,10634
0.035372,10644
0.035743,10654
0.03625,10664
0.036703,10674
0.037055,10684
0.037101,10694
0.036695,10704
0.036216,10714
0.035946,10724
0.035866,10734
0.03601,10744
0.036005,10754
0.035902,10764
0.035729,10774
0.035643,10784
0.035521,10794
0.035405,10804
0.035203,10814
0.034944,10824
0.034582,10834
0.034183,10844
0.033695,10854
0.033188,10864
0.032894,10874
0.032717,10884
0.032599,10894
0.032412,10904
0.032117,10914
0.031809,10924
0.031447,10934
0.030991,10944
0.030305,10954
0.029687,10964
0.029102,10974
0.028696,10984
0.028221,10994
0.027706,11004
0.027239,11014
0.026906,11024
0.026808,11034
0.028235,11044
0.0289,11054
0.027177,11064
0.025924,11074
0.025679,11084
0.025795,11094
0.025573,11104
0.025169,11114
0.024481,11124
0.023549,11134
0.022511,11144
0.021418,11154
0.019659,11164
0.017676,11174
0.015576,11184
0.014112,11194
0.013034,11204
0.01163,11214
0.010551,11224
0.009539,11234
0.00835,11244
0.007318,11254
0.00542,11264
0.004352,11274
0.00303,11284
0.001559,11294
-0.000202,11304
-0.001875,11314
-0.003147,11324
-0.00457,11334
-0.005734,11344
-0.006584,11354
-0.00769,11364
-0.008879,11374
-0.009554,11384
-0.010619,11394
-0.011732,11404
-0.01293,11414
-0.014471,11424
-0.015487,11434
-0.016333,11444
-0.016245,11454
-0.0153,11464
-0.014119,11474
-0.012922,11484
-0.011479,11494
-0.009542,11504
-0.007466,11514
-0.005881,11524
-0.00466,11534
-0.003468,11544
-0.002461,11554
-0.001355,11564
-0.00019,11574
0.001319,11584
0.003234,11594
0.005383,11604
0.007832,11614
0.010798,11624
0.0135,11634
0.015939,11644
0.018727,11654
0.021834,11664
0.025562,11674
0.02923,11684
0.032583,11694
0.035982,11704
0.038917,11714
0.042495,11724
0.046837,11734
0.051036,11744
0.054713,11754
0.057603,11764
0.060787,11774
0.064349,11784
0.067761,11794
0.070853,11804
0.073602,11814
0.076775,11824
0.079819,11834
0.082191,11844
0.083897,11854
0.08429,11864
0.08479,11874
0.085493,11884
0.086386,11894
0.086898,11904
0.086976,11914
0.086547,11924
0.085969,11934
0.085317,11944
0.084514,11954
0.083669,11964
0.082933,11974
0.082272,11984
0.081814,11994
0.081519,12004
0.081405,12014
0.081338,12024
0.081373,12034
0.081428,12044
0.081495,12054
0.081682,12064
0.081848,12074
0.082019,12084
0.082282,12094
0.082608,12104
0.083076,12114
0.083643,12124
0.084064,12134
0.084369,12144
0.084643,12154
0.084986,12164
0.085336,12174
0.085835,12184
0.086502,12194
0.086772,12204
0.086549,12214
0.08616,12224
0.085621,12234
0.085228,12244
0.084785,12254
0.084076,12264
0.083204,12274
0.082166,12284
0.081093,12294
0.079795,12304
0.078459,12314
0.077229,12324
0.076061,12334
0.075096,12344
0.074258,12354
0.073769,12364
0.0735,12374
0.073304,12384
0.072668,12394
0.071559,12404
0.070385,12414
0.069431,12424
0.068781,12434
0.068535,12444
0.067116,12453
0.067083,12464
0.065623,12474
0.065151,12484
0.065297,12494
0.06578,12504
0.066268,12514
0.06705,12524
0.067355,12534
0.066827,12544
0.066087,12554
0.064847,12564
0.063346,12574
0.061646,12584
0.059579,12594
0.057017,12604
0.054051,12614
0.050942,12624
0.048122,12634
0.045802,12644
0.043935,12654
0.042187,12664
0.040604,12674
0.039491,12684
0.038641,12694
0.037745,12704
0.036348,12714
0.034551,12724
0.03241,12734
0.030777,12744
0.029665,12754
0.028934,12764
0.028193,12774
0.027069,12784
0.025446,12794
0.023284,12804
0.020874,12814
0.018526,12824
0.016222,12834
0.014007,12844
0.011906,12854
0.009725,12864
0.007606,12874
0.005847,12884
0.004402,12894
0.00323,12904
0.002014,12914
0.000783,12924
-0.000309,12934
-0.001322,12944
-0.002145,12954
-0.002636,12964
-0.002828,12974
-0.002773,12984
-0.002468,12994
-0.002297,13004
-0.002214,13014
-0.002187,13024
-0.002069,13034
-0.001768,13044
-0.001332,13054
-0.000687,13064
0.000108,13074
0.000895,13084
0.001704,13094
0.002354,13104
0.002862,13114
0.003342,13124
0.003716,13134
0.004033,13144
0.004345,13154
0.004565,13164
0.004712,13174
0.004858,13184
0.005023,13194
0.005233,13204
0.005494,13214
0.005953,13224
0.006593,13234
0.007193,13244
0.007768,13254
0.008333,13264
0.008807,13274
0.009136,13284
0.009505,13294
0.009859,13304
0.010266,13314
0.010692,13324
0.01114,13334
0.011449,13344
0.011514,13354
0.011421,13364
0.011422,13374
0.011391,13384
0.01127,13394
0.010976,13404
0.010617,13414
0.010106,13424
0.009447,13434
0.008673,13444
0.008007,13454
0.007401,13464
0.006964,13474
0.006768,13484
0.006501,13494
0.004447,13504
0.015111,13514
0.018936,13524
0.005406,13534
-0.007087,13544
-0.001803,13554
0.011122,13564
0.023705,13574
0.025001,13584
0.023352,13594
0.032043,13604
0.045554,13614
0.057484,13624
0.064456,13634
0.063426,13644
0.062904,13654
0.065758,13664
0.071092,13674
0.071976,13684
0.068866,13694
0.063717,13704
0.063068,13714
0.063673,13724
0.058639,13734
0.049261,13744
0.041428,13754
0.038672,13764
0.037391,13774
0.034179,13784
0.027804,13794
0.02193,13804
0.01892,13814
0.020283,13824
0.02135,13834
0.020205,13844
0.017316,13854
0.019627,13864
0.022829,13874
0.024072,13884
0.026305,13894
0.031936,13904
0.037531,13914
0.039554,13924
0.041223,13934
0.044629,13944
0.049584,13954
0.053108,13964
0.054099,13974
0.055053,13984
0.055537,13994
0.056889,14004
0.05662,14014
0.054547,14024
0.051761,14034
0.052504,14044
0.052974,14054
0.050413,14064
0.045965,14074
0.041386,14084
0.041236,14094
0.041986,14104
0.039667,14114
0.036576,14124
0.033571,14134
0.032579,14144
0.032998,14154
0.032358,14164
0.030268,14174
0.02927,14184
0.029956,14194
0.030567,14204
0.031795,14214
0.032865,14224
0.032012,14234
0.030946,14244
0.03353,14254
0.037393,14264
0.038658,14274
0.036422,14284
0.034594,14294
0.036257,14304
0.039646,14314
0.042172,14324
0.041947,14334
0.04051,14344
0.041425,14354
0.043831,14364
0.045369,14374
0.043321,14384
0.042388,14394
0.041147,14404
0.040686,14414
0.041481,14424
0.042035,14434
0.041041,14444
0.03908,14454
0.03748,14464
0.037749,14474
0.039974,14484
0.041497,14494
0.039721,14504
0.036715,14514
0.0358,14524
0.038607,14534
0.042025,14544
0.040867,14554
0.036674,14564
0.034549,14574
0.03673,14584
0.041178,14594
0.041729,14604
0.037983,14614
0.035523,14624
0.036923,14634
0.039901,14644
0.040236,14654
0.037245,14664
0.034778,14674
0.035937,14684
0.039653,14694
0.039386,14704
0.036142,14714
0.036179,14724
0.039412,14734
0.042564,14744
0.041891,14754
0.038087,14764
0.037206,14774
0.040615,14784
0.043212,14794
0.041355,14804
0.038322,14814
0.038861,14824
0.042249,14834
0.045017,14844
0.042608,14854
0.037794,14864
0.038105,14874
0.042312,14884
0.044329,14894
0.040956,14904
0.036884,14914
0.038103,14924
0.042686,14934
0.045403,14944
0.041387,14954
0.035827,14964
0.037206,14974
0.042469,14984
0.045005,14994
0.041172,15004
0.036692,15014
0.038942,15024
0.044411,15034
0.04678,15044
0.041506,15054
0.036763,15064
0.039521,15074
0.04563,15084
0.046055,15094
0.041507,15104
0.038397,15114
0.040316,15124
0.043952,15134
0.043707,15144
0.039473,15154
0.03657,15164
0.038119,15174
0.041805,15184
0.042354,15194
0.038618,15204
0.035587,15214
0.036722,15224
0.04017,15234
0.040957,15244
0.037792,15254
0.03475,15264
0.03638,15274
0.040722,15284
0.041089,15294
0.036937,15304
0.034495,15314
0.037058,15324
0.067682,15341
0.066853,15345
0.060915,15354
0.052645,15364
0.047836,15374
0.045465,15384
0.042753,15394
0.03721,15404
0.029029,15414
0.022649,15424
0.022094,15434
0.024518,15444
0.025279,15454
0.020761,15464
0.017289,15474
0.017874,15484
0.024242,15494
0.030866,15504
0.031608,15514
0.030488,15524
0.033023,15534
0.040184,15544
0.047272,15554
0.050946,15564
0.049712,15574
0.048443,15584
0.05313,15594
0.059532,15604
0.061153,15614
0.057142,15624
0.051926,15634
0.051939,15644
0.055421,15654
0.055711,15664
0.051176,15674
0.04459,15684
0.042686,15694
0.045566,15704
0.047746,15714
0.042376,15724
0.035602,15734
0.035135,15744
0.03976,15754
0.043051,15764
0.040431,15774
0.034948,15784
0.03358,15794
0.039148,15804
0.046305,15814
0.047275,15824
0.040908,15834
0.037332,15844
0.041681,15854
0.048851,15864
0.051437,15874
0.046881,15884
0.041305,15894
0.042027,15904
0.048599,15914
0.05267,15924
0.049148,15934
0.04094,15944
0.038384,15954
0.04302,15964
0.049014,15974
0.048759,15984
0.040528,15994
0.035841,16004
0.040213,16014
0.046872,16024
0.04714,16034
0.039799,16044
0.036025,16054
0.040379,16064
0.0458,16074
0.044953,16084
0.039776,16094
0.038505,16104
0.042134,16114
0.045328,16124
0.043519,16134
0.039049,16144
0.037296,16154
0.04096,16164
0.045232,16174
0.043398,16184
0.03733,16194
0.033915,16204
0.03814,16214
0.043906,16224
0.042743,16234
0.035395,16244
0.031204,16254
0.034908,16264
0.041685,16274
0.042863,16284
0.03655,16294
0.031332,16304
0.034594,16314
0.042193,16324
0.044387,16334
0.038197,16344
0.0328,16354
0.034627,16364
0.041681,16374
0.045862,16384
0.04145,16394
0.035004,16404
0.035376,16414
0.041016,16424
0.045443,16434
0.042705,16444
0.036245,16454
0.035435,16464
0.040104,16474
0.044632,16484
0.042897,16494
0.036562,16504
0.033915,16514
0.03766,16524
0.042703,16534
0.042469,16544
0.037001,16554
0.033422,16564
0.035112,16574
0.040469,16584
0.042959,16594
0.038518,16604
0.03238,16614
0.034358,16624
0.041157,16634
0.043818,16644
0.038512,16654
0.032318,16664
0.033853,16674
0.040005,16684
0.04368,16694
0.039435,16704
0.033599,16714
0.032541,16724
0.034581,16734
0.035657,16744
0.032169,16754
0.027316,16764
0.024656,16774
0.026911,16784
0.030457,16794
0.031183,16804
0.027725,16814
0.024919,16824
0.025655,16834
0.029587,16844
0.032797,16854
0.031149,16864
0.025882,16874
0.025174,16884
0.028612,16894
0.033749,16904
0.037584,16914
0.039729,16924
0.042307,16934
0.047699,16944
0.055601,16954
0.060568,16964
0.062698,16974
0.063708,16984
0.066062,16994
0.071164,17004
0.074171,17014
0.073002,17024
0.069978,17034
0.067677,17044
0.067283,17054
0.068866,17064
0.067445,17074
0.062023,17084
0.057118,17094
0.055982,17104
0.056946,17114
0.055482,17124
0.051277,17134
0.047558,17144
0.046883,17154
0.047948,17164
0.049096,17174
0.048742,17184
0.046575,17194
0.045511,17204
0.048461,17214
0.05289,17224
0.05402,17234
0.053697,17244
0.054031,17254
0.055205,17264
0.058068,17274
0.061496,17284
0.061932,17294
0.06011,17304
0.059459,17314
0.061439,17324
0.062718,17334
0.062289,17344
0.06036,17354
0.057713,17364
0.055975,17374
0.055866,17384
0.056981,17394
0.056209,17404
0.052663,17414
0.049324,17424
0.049058,17434
0.051255,17444
0.051524,17454
0.049245,17464
0.047363,17474
0.049816,17484
0.053017,17494
0.054632,17504
0.053256,17514
0.052392,17524
0.052589,17534
0.054311,17544
0.056063,17554
0.057033,17564
0.055554,17574
0.053786,17584
0.054055,17594
0.057205,17604
0.058347,17614
0.055931,17624
0.05151,17634
0.051228,17644
0.054737,17654
0.056831,17664
0.0542,17674
0.049152,17684
0.048701,17694
0.051513,17704
0.054606,17714
0.053279,17724
0.049017,17734
0.048307,17744
0.051293,17754
0.054443,17764
0.053586,17774
0.049957,17784
0.048998,17794
0.051927,17804
0.054471,17814
0.053479,17824
0.050546,17834
0.048821,17844
0.050952,17854
0.05449,17864
0.054076,17874
0.050192,17884
0.047227,17894
0.047236,17904
0.049844,17914
0.052246,17924
0.051886,17934
0.047939,17944
0.045869,17954
0.047758,17964
0.051122,17974
0.050244,17984
0.045158,17994
0.042366,18004
0.045174,18014
0.049915,18024
0.0505,18034
0.046187,18044
0.042224,18054
0.044484,18064
0.049709,18074
0.050864,18084
0.046457,18094
0.042614,18104
0.043385,18114
0.0489,18124
0.052464,18134
0.048436,18144
0.042691,18154
0.042459,18164
0.047313,18174
0.051156,18184
0.049446,18194
0.044247,18204
0.041832,18214
0.044145,18224
0.047478,18234
0.046937,18244
0.043291,18254
0.040575,18264
0.04155,18274
0.043965,18284
0.043907,18294
0.040032,18304
0.037806,18314
0.040635,18324
0.043854,18334
0.042537,18344
0.038248,18354
0.038191,18364
0.042147,18374
0.043985,18384
0.041423,18394
0.039398,18404
0.040144,18414
0.04298,18424
0.04441,18434
0.042312,18444
0.039314,18454
0.038876,18464
0.041376,18474
0.042937,18484
0.040937,18494
0.038119,18504
0.038116,18514
0.040197,18524
0.041402,18534
0.039713,18544
0.037419,18554
0.037264,18564
0.038494,18574
0.039978,18584
0.040166,18594
0.038722,18604
0.036674,18614
0.0367,18624
0.040148,18634
0.041943,18644
0.038999,18654
0.034273,18664
0.034848,18674
0.039775,18684
0.042419,18694
0.038868,18704
0.033708,18714
0.03489,18724
0.040528,18734
0.043072,18744
0.038971,18754
0.034224,18764
0.035682,18774
0.041323,18784
0.043565,18794
0.039343,18804
0.034923,18814
0.036415,18824
0.041234,18834
0.043467,18844
0.0399,18854
0.035595,18864
0.036351,18874
0.039556,18884
0.041186,18894
0.038777,18904
0.035683,18914
0.036258,18924
0.039002,18934
0.040368,18944
0.038405,18954
0.03586,18964
0.037115,18974
0.040204,18984
0.040187,18994
0.03661,19004
0.034362,19014
0.036609,19024
0.040405,19034
0.040856,19044
0.037226,19054
0.035512,19064
0.03796,19074
0.040916,19084
0.04151,19094
0.03841,19104
0.037675,19114
0.040305,19124
0.042736,19134
0.04184,19144
0.039161,19154
0.038532,19164
0.041054,19174
0.04334,19184
0.042324,19194
0.038161,19204
0.037536,19214
0.041045,19224
0.043608,19234
0.040817,19244
0.035947,19254
0.036889,19264
0.041628,19274
0.04508,19284
0.044955,19294
0.044602,19304
0.050828,19314
0.062725,19324
0.068962,19334
0.067043,19344
0.063248,19354
0.065177,19364
0.068872,19374
0.067849,19384
0.061818,19394
0.054162,19404
0.049624,19414
0.04615,19424
0.040371,19434
0.031909,19444
0.02204,19454
0.015279,19464
0.01348,19474
0.012975,19484
0.009401,19494
0.004956,19504
0.003173,19514
0.005352,19524
0.010373,19534
0.013415,19544
0.013689,19554
0.013924,19564
0.018131,19574
0.025373,19584
0.031452,19594
0.032206,19604
0.031445,19614
0.033599,19624
0.038922,19634
0.044153,19644
0.045209,19654
0.041988,19664
0.037294,19674
0.037087,19684
0.039065,19694
0.038893,19704
0.035715,19714
0.030257,19724
0.027109,19734
0.026039,19744
0.02642,19754
0.025348,19764
0.022585,19774
0.019266,19784
0.019248,19794
0.022483,19804
0.025398,19814
0.025703,19824
0.023431,19834
0.022035,19844
0.025219,19854
0.030364,19864
0.033112,19874
0.031266,19884
0.029797,19894
0.031422,19904
0.035669,19914
0.038402,19924
0.037273,19934
0.033716,19944
0.032646,19954
0.035101,19964
0.038662,19974
0.037738,19984
0.032674,19994
0.028277,20004
0.028339,20014
0.030778,20024
0.032103,20034
0.029295,20044
0.025795,20054
0.025007,20064
0.028797,20074
0.033095,20084
0.032756,20094
0.030378,20104
0.028696,20114
0.030877,20124
0.035821,20134
0.038845,20144
0.036015,20154
0.032351,20164
0.032511,20174
0.037965,20184
0.041746,20194
0.039052,20204
0.033426,20214
0.031836,20224
0.036358,20234
0.041973,20244
0.040954,20254
0.034643,20264
0.031017,20274
0.033431,20284
0.039198,20294
0.041508,20304
0.036822,20314
0.031951,20324
0.031901,20334
0.036788,20344
0.041469,20354
0.039127,20364
0.033413,20374
0.032679,20384
0.03726,20394
0.04086,20404
0.039994,20414
0.036728,20424
0.035675,20434
0.038919,20444
0.042523,20454
0.042173,20464
0.039062,20474
0.037804,20484
0.040009,20494
0.042781,20504
0.042855,20514
0.040708,20524
0.039048,20534
0.039729,20544
0.040835,20554
0.041423,20564
0.041792,20574
0.04145,20584
0.04003,20594
0.039938,20604
0.042351,20614
0.043922,20624
0.040624,20634
0.037966,20644
0.039836,20654
0.04379,20664
0.044261,20674
0.041653,20684
0.039189,20694
0.039249,20704
0.042091,20714
0.04559,20724
0.044716,20734
0.039994,20744
0.038576,20754
0.041712,20764
0.044778,20774
0.043566,20784
0.040669,20794
0.039121,20804
0.040374,20814
0.042829,20824
0.044114,20834
0.041093,20844
0.037843,20854
0.039075,20864
0.043645,20874
0.045559,20884
0.042969,20894
0.039079,20904
0.038486,20914
0.041886,20924
0.046056,20934
0.046036,20944
0.041489,20954
0.03852,20964
0.04084,20974
0.045047,20984
0.046744,20994
0.043532,21004
0.039382,21014
0.039587,21024
0.043556,21034
0.046919,21044
0.044661,21054
0.038681,21064
0.03677,21074
0.040348,21084
0.044744,21094
0.044642,21104
0.039074,21114
0.035545,21124
0.038752,21134
0.044834,21144
0.047216,21154
0.044082,21164
0.04061,21174
0.042744,21184
0.049405,21194
0.053761,21204
0.05178,21214
0.045506,21224
0.043758,21234
0.046699,21244
0.051621,21254
0.050396,21264
0.043902,21274
0.039599,21284
0.040317,21294
0.043546,21304
0.043631,21314
0.039501,21324
0.034636,21334
0.034668,21344
0.04002,21354
0.044057,21364
0.042104,21374
0.03702,21384
0.035607,21394
0.040076,21404
0.045087,21414
0.043891,21424
0.037851,21434
0.033396,21444
0.034556,21454
0.037628,21464
0.036987,21474
0.031195,21484
0.022833,21494
0.02007,21504
0.021111,21514
0.022276,21524
0.019408,21534
0.012729,21544
0.009741,21554
0.011393,21564
0.015461,21574
0.017196,21584
0.014544,21594
0.011725,21604
0.013407,21614
0.018562,21624
0.022811,21634
0.022068,21644
0.019514,21654
0.020754,21664
0.025525,21674
0.029915,21684
0.030244,21694
0.027973,21704
0.026472,21714
0.028805,21724
0.032052,21734
0.03303,21744
0.029081,21754
0.024461,21764
0.023422,21774
0.025878,21784
0.027531,21794
0.024372,21804
0.019083,21814
0.017571,21824
0.019638,21834
0.02229,21844
0.021529,21854
0.018891,21864
0.017387,21874
0.020359,21884
0.023664,21894
0.026547,21904
0.026259,21914
0.02295,21924
0.022938,21934
0.026143,21944
0.030053,21954
0.030385,21964
0.026376,21974
0.024411,21984
0.026121,21994
0.030003,22004
0.031965,22014
0.027987,22024
0.024049,22034
0.025863,22044
0.029654,22054
0.032367,22064
0.030693,22074
0.025805,22084
0.023857,22094
0.028378,22104
0.033624,22114
0.032891,22124
0.026755,22134
0.024083,22144
0.02728,22154
0.033628,22164
0.034811,22174
0.030214,22184
0.027882,22194
0.031109,22204
0.036818,22214
0.037899,22224
0.033374,22234
0.02989,22244
0.031194,22254
0.035971,22264
0.039015,22274
0.036827,22284
0.031786,22294
0.031132,22304
0.035863,22314
0.039822,22324
0.037226,22334
0.032482,22344
0.032066,22354
0.035169,22364
0.03825,22374
0.037494,22384
0.036355,22394
0.03507,22404
0.036499,22414
0.040769,22424
0.04207,22434
0.039658,22444
0.036722,22454
0.038271,22464
0.043421,22474
0.045629,22484
0.041804,22494
0.037575,22504
0.039311,22514
0.044384,22524
0.04647,22534
0.043679,22544
0.04138,22554
0.039134,22564
0.039004,22574
0.041551,22584
0.040881,22594
0.038776,22604
0.042629,22614
0.048594,22624
0.047987,22634
0.041614,22644
0.038595,22654
0.041497,22664
0.048193,22674
0.053,22684
0.05274,22694
0.049343,22704
0.042149,22714
0.03719,22724
0.034707,22734
0.031076,22744
0.02717,22754
0.016817,22764
0.011777,22774
0.014334,22784
0.000363,22794
0.006722,22804
0.017907,22814
0.033317,22824
0.052292,22834
0.067142,22844
0.070679,22854
0.069368,22864
0.072071,22874
0.081264,22884
0.088985,22894
0.088795,22904
0.083939,22914
0.080678,22924
0.082117,22934
0.083027,22944
0.078102,22954
0.069227,22964
0.063738,22974
0.059619,22984
0.053525,22994
0.044742,23004
0.036119,23014
0.030839,23024
0.027276,23034
0.024045,23044
0.020654,23054
0.018159,23064
0.01764,23074
0.018777,23084
0.021576,23094
0.022018,23104
0.022158,23114
0.026477,23124
0.033112,23134
0.038543,23144
0.040353,23154
0.041307,23164
0.045693,23174
0.05086,23184
0.053909,23194
0.053242,23204
0.053003,23214
